datetime,num_inflow_event1,arrival_rate,wait_time_minutes,queue_length_L,bottleneck_severity
2025-09-15 08:27:12,105,21.0,0.8062174444444444,16.93056633333333,Light
2025-09-15 08:32:12,108,21.6,1.0482751234567902,22.64274266666667,Light
2025-09-15 08:37:12,126,25.2,2.1821614583333333,54.99046875,Severe
2025-09-15 08:42:12,106,21.2,2.332740598290598,49.45410068376068,Moderate
2025-09-15 08:47:12,113,22.6,0.6106673015873016,13.801081015873018,Light
2025-09-15 08:52:12,120,24.0,0.6810905555555556,16.346173333333336,Light
2025-09-15 08:57:12,125,25.0,0.7403740277777777,18.509350694444443,Light
2025-09-15 09:02:12,93,18.6,5.984897777777778,111.31909866666669,Critical
2025-09-15 09:07:12,99,19.8,1.6501412301587302,32.67279635714286,Moderate
2025-09-15 09:12:12,140,28.0,4.37483900462963,122.49549212962964,Critical
2025-09-15 09:17:12,128,25.6,4.0069293888888895,102.57739235555557,Critical
2025-09-15 09:22:12,126,25.2,3.2785831666666665,82.6202958,Severe
2025-09-15 09:27:12,118,23.6,1.4224277777777778,33.569295555555556,Moderate
2025-09-15 09:32:12,137,27.4,2.7863045601851852,76.34474494907407,Severe
2025-09-15 09:37:12,134,26.8,3.4357927160493826,92.07924479012345,Severe
2025-09-15 09:42:12,124,24.8,6.748749475308642,167.36898698765432,Critical
2025-09-15 09:47:12,127,25.4,1.0644153703703703,27.036150407407405,Moderate
2025-09-15 09:52:12,121,24.2,4.109818762626263,99.45761405555557,Severe
2025-09-15 09:57:12,117,23.4,6.253744523809524,146.33762185714286,Critical
2025-09-15 10:02:12,114,22.8,1.0418954999999999,23.7552174,Light
2025-09-15 10:07:12,99,19.8,1.6166437037037034,32.00954533333333,Moderate
2025-09-15 10:12:12,113,22.6,2.0429817708333338,46.17138802083335,Moderate
2025-09-15 10:17:12,112,22.4,1.1260734920634923,25.224046222222224,Moderate
2025-09-15 10:22:12,116,23.2,3.123869567901235,72.47377397530865,Severe
2025-09-15 10:27:12,124,24.8,3.096741717171717,76.79919458585859,Severe
2025-09-15 10:32:12,115,23.0,2.1918250277777784,50.411975638888904,Severe
2025-09-15 10:37:12,111,22.2,3.578208397435898,79.43622642307693,Severe
2025-09-15 10:42:12,110,22.0,2.3010436111111114,50.622959444444454,Severe
2025-09-15 10:47:12,118,23.6,2.234770185185185,52.74057637037037,Severe
2025-09-15 10:52:12,114,22.8,3.6193047569444445,82.52014845833334,Severe
2025-09-15 10:57:12,111,22.2,0.7172088657407408,15.922036819444447,Light
2025-09-15 11:02:12,131,26.2,1.517481765873016,39.75802226587302,Moderate
2025-09-15 11:07:12,122,24.4,2.994446623931624,73.06449762393163,Severe
2025-09-15 11:12:12,108,21.6,0.6138788888888889,13.259784,Light
2025-09-15 11:17:12,115,23.0,1.231070486111111,28.314621180555555,Moderate
2025-09-15 11:22:12,102,20.4,0.5343757638888889,10.901265583333332,Light
2025-09-15 11:27:12,104,20.8,7.6914848809523795,159.9828855238095,Critical
2025-09-15 11:32:12,105,21.0,6.500587194444444,136.51233108333332,Critical
2025-09-15 11:37:12,89,17.8,0.5554193055555555,9.88646363888889,Normal
2025-09-15 11:42:12,127,25.4,0.6532550505050505,16.59267828282828,Light
2025-09-15 11:47:12,135,27.0,1.9801443611111114,53.46389775000001,Severe
2025-09-15 11:52:12,90,18.0,4.2360822222222225,76.24948,Severe
2025-09-15 11:57:12,117,23.4,2.666167407407407,62.38831733333332,Severe
2025-09-15 12:02:12,120,24.0,2.879725454545454,69.11341090909089,Severe
2025-09-15 12:07:12,112,22.4,2.453839513888889,54.966005111111116,Severe
2025-09-15 12:12:12,113,22.6,0.3326478472222222,7.517841347222221,Normal
2025-09-15 12:17:12,85,17.0,1.1259629629629628,19.141370370370367,Light
2025-09-15 12:22:12,104,20.8,5.160880151515152,107.34630715151516,Critical
2025-09-15 12:27:12,135,27.0,3.9335372569444447,106.2055059375,Critical
2025-09-15 12:32:12,128,25.6,3.7931382407407397,97.10433896296294,Severe
2025-09-15 12:37:12,121,24.2,1.3954801736111113,33.770620201388894,Moderate
2025-09-15 12:42:12,119,23.8,5.080001868686868,120.90404447474747,Critical
2025-09-15 12:47:12,142,28.4,0.6929338657407408,19.679321787037036,Light
2025-09-15 12:52:12,126,25.2,6.019421666666667,151.689426,Critical
2025-09-15 12:57:12,124,24.8,0.7893952083333333,19.577001166666665,Light
2025-09-15 13:02:12,103,20.6,2.9902752777777777,61.59967072222222,Severe
2025-09-15 13:07:12,115,23.0,4.508559318181818,103.69686431818181,Critical
2025-09-15 13:12:12,115,23.0,1.5616176666666666,35.91720633333333,Moderate
2025-09-15 13:17:12,131,26.2,2.8735996666666663,75.28831126666665,Severe
2025-09-15 13:22:12,114,22.8,4.481265810185186,102.17286047222224,Critical
2025-09-15 13:27:12,102,20.4,5.937483333333335,121.12466000000002,Critical
2025-09-15 13:32:12,119,23.8,2.9783118376068383,70.88382173504276,Severe
2025-09-15 13:37:12,115,23.0,2.3591257986111107,54.25989336805554,Severe
2025-09-15 13:42:12,117,23.4,1.262399027777778,29.54013725,Moderate
2025-09-15 13:47:12,128,25.6,2.640671944444444,67.60120177777777,Severe
2025-09-15 13:52:12,130,26.0,2.944313680555555,76.55215569444444,Severe
2025-09-15 13:57:12,124,24.8,1.9284633333333334,47.82589066666667,Moderate
2025-09-15 14:02:12,120,24.0,1.9294356018518521,46.306454444444455,Moderate
2025-09-15 14:07:12,115,23.0,3.884462106481481,89.34262844907407,Severe
2025-09-15 14:12:12,102,20.4,4.78355525,97.58452709999999,Severe
2025-09-15 14:17:12,122,24.4,2.97864675925926,72.67898092592594,Severe
2025-09-15 14:22:12,125,25.0,2.8942913888888886,72.35728472222222,Severe
2025-09-15 14:27:12,124,24.8,2.5848225252525254,64.10359862626264,Severe
2025-09-15 14:32:12,106,21.2,4.640290486111111,98.37415830555554,Severe
2025-09-15 14:37:12,130,26.0,4.577220771604938,119.00774006172838,Critical
2025-09-15 14:42:12,132,26.4,5.404781816239317,142.68623994871797,Critical
2025-09-15 14:47:12,132,26.4,3.9513727991452994,104.3162418974359,Critical
2025-09-15 14:52:12,111,22.2,5.279072305555555,117.19540518333332,Critical
2025-09-15 14:57:12,131,26.2,1.9394034848484847,50.8123713030303,Severe
2025-09-15 15:02:12,119,23.8,1.1475588888888888,27.311901555555554,Moderate
2025-09-15 15:07:12,115,23.0,1.9164156060606061,44.07755893939394,Moderate
2025-09-15 15:12:12,110,22.0,2.6800475,58.961045000000006,Severe
2025-09-15 15:17:12,127,25.4,2.950752152777778,74.94910468055556,Severe
2025-09-15 15:22:12,114,22.8,3.1936275925925925,72.81470911111111,Severe
2025-09-15 15:27:12,123,24.6,2.2191049786324784,54.58998247435897,Severe
2025-09-15 15:32:12,113,22.6,2.5745764197530865,58.18542708641976,Severe
2025-09-15 15:37:12,111,22.2,4.454339861111111,98.88634491666667,Severe
2025-09-15 15:42:12,137,27.4,3.8829780341880347,106.39359813675215,Critical
2025-09-15 15:47:12,107,21.4,3.5557769074074077,76.09362581851852,Severe
2025-09-15 15:52:12,121,24.2,6.630544333333333,160.45917286666665,Critical
2025-09-15 15:57:12,100,20.0,1.028276994949495,20.5655398989899,Light
2025-09-15 16:02:12,114,22.8,2.889954191919192,65.89095557575757,Severe
2025-09-15 16:07:12,120,24.0,2.3303667307692306,55.928801538461535,Severe
2025-09-15 16:12:12,121,24.2,1.993223425925926,48.23600690740741,Moderate
2025-09-15 16:17:12,127,25.4,2.0361411695906435,51.717985707602345,Severe
2025-09-15 16:22:12,131,26.2,2.533205213675214,66.3699765982906,Severe
